gvkey,iid,datadate,tic,cshtrd,prccd,gind,sic,,,
164532,90,6/20/2016,BIDU,3463541,166.53,502030,7370,,,
164532,90,6/21/2016,BIDU,3035687,162.8,502030,7370,,,
164532,90,6/22/2016,BIDU,2776539,162.22,502030,7370,,,
164532,90,6/23/2016,BIDU,2021247,163.92,502030,7370,,,
164532,90,6/24/2016,BIDU,3181470,159.12,502030,7370,,,
164532,90,6/27/2016,BIDU,3210372,156.92,502030,7370,,,
164532,90,6/28/2016,BIDU,2164735,160.41,502030,7370,,,
164532,90,6/29/2016,BIDU,2467934,164.41,502030,7370,,,
164532,90,6/30/2016,BIDU,1808793,165.15,502030,7370,,,
170617,1,3/1/2016,FB,26743550,109.82,502030,7370,,,
170617,1,3/2/2016,FB,25656490,109.95,502030,7370,,,
170617,1,3/3/2016,FB,21337720,109.58,502030,7370,,,
170617,1,3/4/2016,FB,24908230,108.39,502030,7370,,,
170617,1,3/7/2016,FB,31487180,105.73,502030,7370,,,
170617,1,3/8/2016,FB,25582660,105.93,502030,7370,,,
170617,1,3/9/2016,FB,20458320,107.51,502030,7370,,,
170617,1,3/10/2016,FB,24835810,107.32,502030,7370,,,
170617,1,3/11/2016,FB,20667610,109.41,502030,7370,,,
170617,1,3/14/2016,FB,17240940,109.89,502030,7370,,,
170617,1,3/15/2016,FB,17596280,110.67,502030,7370,,,
170617,1,3/16/2016,FB,24696190,112.18,502030,7370,,,
170617,1,3/17/2016,FB,24215410,111.02,502030,7370,,,
170617,1,3/18/2016,FB,36265530,111.45,502030,7370,,,
170617,1,3/21/2016,FB,18430870,111.85,502030,7370,,,
170617,1,3/22/2016,FB,18989920,112.25,502030,7370,,,
170617,1,3/23/2016,FB,18546450,112.54,502030,7370,,,
170617,1,3/24/2016,FB,17157540,113.05,502030,7370,,,
170617,1,3/28/2016,FB,21332720,113.69,502030,7370,,,
170617,1,3/29/2016,FB,29789720,116.14,502030,7370,,,
170617,1,3/30/2016,FB,33196410,114.7,502030,7370,,,
170617,1,3/31/2016,FB,21171030,114.1,502030,7370,,,
170617,1,4/1/2016,FB,24751160,116.06,502030,7370,,,
170617,1,4/4/2016,FB,48418260,112.55,502030,7370,,,
170617,1,4/5/2016,FB,22779490,112.22,502030,7370,,,
170617,1,4/6/2016,FB,20794390,113.71,502030,7370,,,
170617,1,4/7/2016,FB,20683460,113.64,502030,7370,,,
170617,1,4/8/2016,FB,48467350,110.63,502030,7370,,,
170617,1,4/11/2016,FB,39707140,108.99,502030,7370,,,
170617,1,4/12/2016,FB,26190250,110.61,502030,7370,,,
170617,1,4/13/2016,FB,88165850,110.51,502030,7370,,,
170617,1,4/14/2016,FB,28439970,110.84,502030,7370,,,
170617,1,4/15/2016,FB,20793730,109.64,502030,7370,,,
170617,1,4/18/2016,FB,21127750,110.45,502030,7370,,,
170617,1,4/19/2016,FB,30177490,112.29,502030,7370,,,
170617,1,4/20/2016,FB,21020820,112.42,502030,7370,,,
170617,1,4/21/2016,FB,20711310,113.44,502030,7370,,,
170617,1,4/22/2016,FB,38397070,110.56,502030,7370,,,
170617,1,4/25/2016,FB,20997040,110.1,502030,7370,,,
170617,1,4/26/2016,FB,22393840,108.76,502030,7370,,,
170617,1,4/27/2016,FB,50504560,108.89,502030,7370,,,
170617,1,4/28/2016,FB,86913390,116.73,502030,7370,,,
170617,1,4/29/2016,FB,37106010,117.58,502030,7370,,,
170617,1,5/2/2016,FB,27789510,118.57,502030,7370,,,
170617,1,5/3/2016,FB,24087870,117.43,502030,7370,,,
170617,1,5/4/2016,FB,23414270,118.06,502030,7370,,,
170617,1,5/5/2016,FB,22032830,117.81,502030,7370,,,
170617,1,5/6/2016,FB,26362480,119.49,502030,7370,,,
170617,1,5/9/2016,FB,21097310,119.24,502030,7370,,,
170617,1,5/10/2016,FB,23127390,120.5,502030,7370,,,
170617,1,5/11/2016,FB,21976560,119.52,502030,7370,,,
170617,1,5/12/2016,FB,21649010,120.28,502030,7370,,,
170617,1,5/13/2016,FB,18077540,119.81,502030,7370,,,
170617,1,5/16/2016,FB,31188070,118.67,502030,7370,,,
170617,1,5/17/2016,FB,21296660,117.35,502030,7370,,,
170617,1,5/18/2016,FB,21596120,117.65,502030,7370,,,
170617,1,5/19/2016,FB,20510770,116.81,502030,7370,,,
170617,1,5/20/2016,FB,18893950,117.35,502030,7370,,,
170617,1,5/23/2016,FB,20409860,115.97,502030,7370,,,
170617,1,5/24/2016,FB,20156400,117.7,502030,7370,,,
170617,1,5/25/2016,FB,20026150,117.89,502030,7370,,,
170617,1,5/26/2016,FB,18437640,119.47,502030,7370,,,
170617,1,5/27/2016,FB,13476050,119.38,502030,7370,,,
170617,1,5/31/2016,FB,23526050,118.81,502030,7370,,,
170617,1,6/1/2016,FB,15003570,118.78,502030,7370,,,
170617,1,6/2/2016,FB,13216260,118.93,502030,7370,,,
170617,1,6/3/2016,FB,14115480,118.47,502030,7370,,,
170617,1,6/6/2016,FB,12721610,118.79,502030,7370,,,
170617,1,6/7/2016,FB,17069990,117.76,502030,7370,,,
170617,1,6/8/2016,FB,14493990,118.39,502030,7370,,,
170617,1,6/9/2016,FB,13842230,118.56,502030,7370,,,
170617,1,6/10/2016,FB,18474380,116.62,502030,7370,,,
170617,1,6/13/2016,FB,31675970,113.95,502030,7370,,,
170617,1,6/14/2016,FB,17573960,114.94,502030,7370,,,
170617,1,6/15/2016,FB,19789270,114.6,502030,7370,,,
170617,1,6/16/2016,FB,19207560,114.39,502030,7370,,,
170617,1,6/17/2016,FB,24410770,113.02,502030,7370,,,
170617,1,6/20/2016,FB,20746500,113.37,502030,7370,,,
170617,1,6/21/2016,FB,18997270,114.38,502030,7370,,,
170617,1,6/22/2016,FB,14811570,113.91,502030,7370,,,
170617,1,6/23/2016,FB,16096460,115.08,502030,7370,,,
170617,1,6/24/2016,FB,40555840,112.08,502030,7370,,,
170617,1,6/27/2016,FB,36172810,108.97,502030,7370,,,
170617,1,6/28/2016,FB,26772900,112.7,502030,7370,,,
170617,1,6/29/2016,FB,20935530,114.16,502030,7370,,,
170617,1,6/30/2016,FB,23159510,114.28,502030,7370,,,
178704,1,3/1/2016,ULTA,1053590,168.41,255040,5990,,,
178704,1,3/2/2016,ULTA,776443,168.32,255040,5990,,,
178704,1,3/3/2016,ULTA,1123282,169.38,255040,5990,,,
178704,1,3/4/2016,ULTA,628748,168.97,255040,5990,,,
178704,1,3/7/2016,ULTA,1237947,164.64,255040,5990,,,
178704,1,3/8/2016,ULTA,1651951,162.96,255040,5990,,,
178704,1,3/9/2016,ULTA,2445166,159.01,255040,5990,,,
178704,1,3/10/2016,ULTA,3702188,163.39,255040,5990,,,
178704,1,3/11/2016,ULTA,6129207,191.62,255040,5990,,,
178704,1,3/14/2016,ULTA,1699362,190.02,255040,5990,,,
178704,1,3/15/2016,ULTA,1184508,187.87,255040,5990,,,
178704,1,3/16/2016,ULTA,936344,190.02,255040,5990,,,
178704,1,3/17/2016,ULTA,1029257,188.01,255040,5990,,,
178704,1,3/18/2016,ULTA,1096111,191.39,255040,5990,,,
178704,1,3/21/2016,ULTA,1037599,192.35,255040,5990,,,
178704,1,3/22/2016,ULTA,881850,191.65,255040,5990,,,
178704,1,3/23/2016,ULTA,527300,191.57,255040,5990,,,
178704,1,3/24/2016,ULTA,621177,191.76,255040,5990,,,
178704,1,3/28/2016,ULTA,475792,191.91,255040,5990,,,
178704,1,3/29/2016,ULTA,541910,193.37,255040,5990,,,
178704,1,3/30/2016,ULTA,613695,194.11,255040,5990,,,
178704,1,3/31/2016,ULTA,737320,193.74,255040,5990,,,
178704,1,4/1/2016,ULTA,507177,194.18,255040,5990,,,
178704,1,4/4/2016,ULTA,583713,193.12,255040,5990,,,
178704,1,4/5/2016,ULTA,765272,193.75,255040,5990,,,
178704,1,4/6/2016,ULTA,657665,194.67,255040,5990,,,
178704,1,4/7/2016,ULTA,823303,194.12,255040,5990,,,
178704,1,4/8/2016,ULTA,3611596,200.51,255040,5990,,,
178704,1,4/11/2016,ULTA,1598720,202.1,255040,5990,,,
178704,1,4/12/2016,ULTA,1190993,203.94,255040,5990,,,
178704,1,4/13/2016,ULTA,1115933,207.42,255040,5990,,,
178704,1,4/14/2016,ULTA,1364774,205.67,255040,5990,,,
178704,1,4/15/2016,ULTA,11408590,204.06,255040,5990,,,
178704,1,4/18/2016,ULTA,1112765,206.91,255040,5990,,,
178704,1,4/19/2016,ULTA,1162031,204.04,255040,5990,,,
178704,1,4/20/2016,ULTA,883403,204.42,255040,5990,,,
178704,1,4/21/2016,ULTA,855097,205.86,255040,5990,,,
178704,1,4/22/2016,ULTA,995261,205.39,255040,5990,,,
178704,1,4/25/2016,ULTA,959943,207.37,255040,5990,,,
178704,1,4/26/2016,ULTA,1126811,208.13,255040,5990,,,
178704,1,4/27/2016,ULTA,1388235,212.52,255040,5990,,,
178704,1,4/28/2016,ULTA,891459,206.99,255040,5990,,,
178704,1,4/29/2016,ULTA,826387,208.28,255040,5990,,,
178704,1,5/2/2016,ULTA,666943,210.72,255040,5990,,,
178704,1,5/3/2016,ULTA,901037,209.91,255040,5990,,,
178704,1,5/4/2016,ULTA,543502,209.97,255040,5990,,,
178704,1,5/5/2016,ULTA,844002,206.21,255040,5990,,,
178704,1,5/6/2016,ULTA,774132,208.68,255040,5990,,,
178704,1,5/9/2016,ULTA,800541,208.46,255040,5990,,,
178704,1,5/10/2016,ULTA,854287,208.27,255040,5990,,,
178704,1,5/11/2016,ULTA,951383,202.85,255040,5990,,,
178704,1,5/12/2016,ULTA,761718,207.43,255040,5990,,,
178704,1,5/13/2016,ULTA,632304,205.2,255040,5990,,,
178704,1,5/16/2016,ULTA,482645,208.13,255040,5990,,,
178704,1,5/17/2016,ULTA,875452,204.44,255040,5990,,,
178704,1,5/18/2016,ULTA,1032970,206.45,255040,5990,,,
178704,1,5/19/2016,ULTA,523337,207.89,255040,5990,,,
178704,1,5/20/2016,ULTA,968974,208.47,255040,5990,,,
178704,1,5/23/2016,ULTA,964233,206.02,255040,5990,,,
178704,1,5/24/2016,ULTA,1391347,206.59,255040,5990,,,
178704,1,5/25/2016,ULTA,1237967,211.48,255040,5990,,,
178704,1,5/26/2016,ULTA,1839430,213.69,255040,5990,,,
178704,1,5/27/2016,ULTA,3583988,233.15,255040,5990,,,
178704,1,5/31/2016,ULTA,2141755,233.01,255040,5990,,,
178704,1,6/1/2016,ULTA,871083,236.68,255040,5990,,,
178704,1,6/2/2016,ULTA,781128,237.06,255040,5990,,,
178704,1,6/3/2016,ULTA,777463,236.57,255040,5990,,,
178704,1,6/6/2016,ULTA,490335,236.74,255040,5990,,,
178704,1,6/7/2016,ULTA,716347,239.18,255040,5990,,,
178704,1,6/8/2016,ULTA,409223,239.36,255040,5990,,,
178704,1,6/9/2016,ULTA,550427,240.01,255040,5990,,,
178704,1,6/10/2016,ULTA,526280,239.98,255040,5990,,,
178704,1,6/13/2016,ULTA,578419,237.95,255040,5990,,,
178704,1,6/14/2016,ULTA,559454,237.88,255040,5990,,,
178704,1,6/15/2016,ULTA,577545,238.23,255040,5990,,,
178704,1,6/16/2016,ULTA,562520,239.82,255040,5990,,,
178704,1,6/17/2016,ULTA,853875,238.04,255040,5990,,,
178704,1,6/20/2016,ULTA,647000,240.2,255040,5990,,,
178704,1,6/21/2016,ULTA,464911,240.47,255040,5990,,,
178704,1,6/22/2016,ULTA,622992,238.23,255040,5990,,,
178704,1,6/23/2016,ULTA,600897,242.08,255040,5990,,,
178704,1,6/24/2016,ULTA,1463262,239.16,255040,5990,,,
178704,1,6/27/2016,ULTA,826311,235.04,255040,5990,,,
178704,1,6/28/2016,ULTA,793058,236.21,255040,5990,,,
178704,1,6/29/2016,ULTA,749456,240.66,255040,5990,,,
178704,1,6/30/2016,ULTA,614995,243.64,255040,5990,,,
180405,1,3/1/2016,ATVI,7543561,32.21,502020,7372,,,
180405,1,3/2/2016,ATVI,8294240,32.01,502020,7372,,,
180405,1,3/3/2016,ATVI,5454899,31.52,502020,7372,,,
180405,1,3/4/2016,ATVI,6125608,31.19,502020,7372,,,
180405,1,3/7/2016,ATVI,7754590,30.98,502020,7372,,,
180405,1,3/8/2016,ATVI,6958088,30.78,502020,7372,,,
180405,1,3/9/2016,ATVI,6527069,30.86,502020,7372,,,
180405,1,3/10/2016,ATVI,7588872,31.25,502020,7372,,,
180405,1,3/11/2016,ATVI,7747227,31.52,502020,7372,,,
180405,1,3/14/2016,ATVI,7123693,32.41,502020,7372,,,
180405,1,3/15/2016,ATVI,5373986,32.48,502020,7372,,,
180405,1,3/16/2016,ATVI,5080340,32.79,502020,7372,,,
180405,1,3/17/2016,ATVI,6275617,32.6,502020,7372,,,
180405,1,3/18/2016,ATVI,11477110,32.2,502020,7372,,,
180405,1,3/21/2016,ATVI,3060168,32.04,502020,7372,,,
180405,1,3/22/2016,ATVI,4683562,32.54,502020,7372,,,
180405,1,3/23/2016,ATVI,4115761,32.58,502020,7372,,,
180405,1,3/24/2016,ATVI,3764407,32.21,502020,7372,,,
180405,1,3/28/2016,ATVI,3263309,32.14,502020,7372,,,
180405,1,3/29/2016,ATVI,6149801,33.24,502020,7372,,,
180405,1,3/30/2016,ATVI,8354256,34.07,502020,7372,,,
180405,1,3/31/2016,ATVI,7039373,33.84,502020,7372,,,
180405,1,4/1/2016,ATVI,4998460,34.42,502020,7372,,,
180405,1,4/4/2016,ATVI,4823215,34.23,502020,7372,,,
180405,1,4/5/2016,ATVI,5673041,33.71,502020,7372,,,
180405,1,4/6/2016,ATVI,4542218,34,502020,7372,,,
180405,1,4/7/2016,ATVI,5795968,33.42,502020,7372,,,
180405,1,4/8/2016,ATVI,4591958,33.97,502020,7372,,,
180405,1,4/11/2016,ATVI,4487153,33.41,502020,7372,,,
180405,1,4/12/2016,ATVI,5235921,33.48,502020,7372,,,
180405,1,4/13/2016,ATVI,8358323,35.16,502020,7372,,,
180405,1,4/14/2016,ATVI,3860193,34.91,502020,7372,,,
180405,1,4/15/2016,ATVI,5357147,34.57,502020,7372,,,
180405,1,4/18/2016,ATVI,4526401,35.44,502020,7372,,,
180405,1,4/19/2016,ATVI,4159920,35.21,502020,7372,,,
180405,1,4/20/2016,ATVI,3502252,35.25,502020,7372,,,
180405,1,4/21/2016,ATVI,3112875,35.19,502020,7372,,,
180405,1,4/22/2016,ATVI,4673165,34.65,502020,7372,,,
180405,1,4/25/2016,ATVI,2743368,34.92,502020,7372,,,
180405,1,4/26/2016,ATVI,3565760,35.21,502020,7372,,,
180405,1,4/27/2016,ATVI,6866974,34.37,502020,7372,,,
180405,1,4/28/2016,ATVI,5249941,33.9,502020,7372,,,
180405,1,4/29/2016,ATVI,6442095,34.47,502020,7372,,,
180405,1,5/2/2016,ATVI,7585622,34.58,502020,7372,,,
180405,1,5/3/2016,ATVI,4309316,34.11,502020,7372,,,
180405,1,5/4/2016,ATVI,5768747,34.28,502020,7372,,,
180405,1,5/5/2016,ATVI,9945495,34.91,502020,7372,,,
180405,1,5/6/2016,ATVI,19055020,37.87,502020,7372,,,
180405,1,5/9/2016,ATVI,10814890,37.15,502020,7372,,,
180405,1,5/10/2016,ATVI,14277660,36.41,502020,7372,,,
180405,1,5/11/2016,ATVI,10242690,37.11,502020,7372,,,
180405,1,5/12/2016,ATVI,7608349,37.91,502020,7372,,,
180405,1,5/13/2016,ATVI,10199120,38.29,502020,7372,,,
180405,1,5/16/2016,ATVI,7784739,39.39,502020,7372,,,
180405,1,5/17/2016,ATVI,10667690,38.12,502020,7372,,,
180405,1,5/18/2016,ATVI,7679901,38.47,502020,7372,,,
180405,1,5/19/2016,ATVI,7602358,37.8,502020,7372,,,
180405,1,5/20/2016,ATVI,11641720,37.53,502020,7372,,,
180405,1,5/23/2016,ATVI,5634499,37.73,502020,7372,,,
180405,1,5/24/2016,ATVI,7619385,39.02,502020,7372,,,
180405,1,5/25/2016,ATVI,7680678,38.95,502020,7372,,,
180405,1,5/26/2016,ATVI,8255171,39.095,502020,7372,,,
180405,1,5/27/2016,ATVI,6266261,39.34,502020,7372,,,
180405,1,5/31/2016,ATVI,8466053,39.26,502020,7372,,,
180405,1,6/1/2016,ATVI,8432106,38.65,502020,7372,,,
180405,1,6/2/2016,ATVI,6581425,38.69,502020,7372,,,
180405,1,6/3/2016,ATVI,9683769,37.81,502020,7372,,,
180405,1,6/6/2016,ATVI,7726145,37.76,502020,7372,,,
180405,1,6/7/2016,ATVI,7315265,38.13,502020,7372,,,
180405,1,6/8/2016,ATVI,11253690,38.12,502020,7372,,,
180405,1,6/9/2016,ATVI,23555620,38.54,502020,7372,,,
180405,1,6/10/2016,ATVI,13434990,37.77,502020,7372,,,
180405,1,6/13/2016,ATVI,7169377,37.63,502020,7372,,,
180405,1,6/14/2016,ATVI,19995270,38.41,502020,7372,,,
180405,1,6/15/2016,ATVI,10464780,38.33,502020,7372,,,
180405,1,6/16/2016,ATVI,10064060,39.03,502020,7372,,,
180405,1,6/17/2016,ATVI,13336350,38.08,502020,7372,,,
180405,1,6/20/2016,ATVI,9354079,38.69,502020,7372,,,
180405,1,6/21/2016,ATVI,6655628,38.66,502020,7372,,,
180405,1,6/22/2016,ATVI,4724978,38.32,502020,7372,,,
180405,1,6/23/2016,ATVI,5671943,38.92,502020,7372,,,
180405,1,6/24/2016,ATVI,23589130,36.98,502020,7372,,,
180405,1,6/27/2016,ATVI,9340486,36.15,502020,7372,,,
180405,1,6/28/2016,ATVI,6306465,37.18,502020,7372,,,
180405,1,6/29/2016,ATVI,7641658,38.02,502020,7372,,,
180405,1,6/30/2016,ATVI,15052140,39.63,502020,7372,,,
180652,1,3/1/2016,VRSK,927161,74.34,202020,6411,,,
180652,1,3/2/2016,VRSK,1045319,74.66,202020,6411,,,
180652,1,3/3/2016,VRSK,1062627,76.15,202020,6411,,,
180652,1,3/4/2016,VRSK,913486,76.7,202020,6411,,,
180652,1,3/7/2016,VRSK,614755,76.14,202020,6411,,,
180652,1,3/8/2016,VRSK,1062180,75.65,202020,6411,,,
180652,1,3/9/2016,VRSK,652616,76.48,202020,6411,,,
180652,1,3/10/2016,VRSK,486081,75.74,202020,6411,,,
180652,1,3/11/2016,VRSK,677316,76.3,202020,6411,,,
180652,1,3/14/2016,VRSK,625221,76.59,202020,6411,,,
180652,1,3/15/2016,VRSK,744129,76.46,202020,6411,,,
180652,1,3/16/2016,VRSK,506748,76.91,202020,6411,,,
180652,1,3/17/2016,VRSK,624554,77.19,202020,6411,,,
180652,1,3/18/2016,VRSK,1014415,77.48,202020,6411,,,
180652,1,3/21/2016,VRSK,579297,78,202020,6411,,,
180652,1,3/22/2016,VRSK,825696,77.87,202020,6411,,,
180652,1,3/23/2016,VRSK,506597,77.52,202020,6411,,,
180652,1,3/24/2016,VRSK,393138,77.61,202020,6411,,,
180652,1,3/28/2016,VRSK,639324,77.76,202020,6411,,,
180652,1,3/29/2016,VRSK,691153,78.63,202020,6411,,,
180652,1,3/30/2016,VRSK,336343,78.73,202020,6411,,,
180652,1,3/31/2016,VRSK,972793,79.92,202020,6411,,,
180652,1,4/1/2016,VRSK,690397,80.19,202020,6411,,,
180652,1,4/4/2016,VRSK,692437,79.45,202020,6411,,,
180652,1,4/5/2016,VRSK,479262,78.71,202020,6411,,,
180652,1,4/6/2016,VRSK,467906,79.75,202020,6411,,,
180652,1,4/7/2016,VRSK,765284,78.27,202020,6411,,,
180652,1,4/8/2016,VRSK,644745,77.58,202020,6411,,,
180652,1,4/11/2016,VRSK,537846,76.84,202020,6411,,,
180652,1,4/12/2016,VRSK,450005,77.74,202020,6411,,,
180652,1,4/13/2016,VRSK,554966,78.57,202020,6411,,,
180652,1,4/14/2016,VRSK,655186,77.86,202020,6411,,,
180652,1,4/15/2016,VRSK,476362,78.15,202020,6411,,,
180652,1,4/18/2016,VRSK,523715,78.61,202020,6411,,,
180652,1,4/19/2016,VRSK,435932,78.6,202020,6411,,,
180652,1,4/20/2016,VRSK,481959,78.59,202020,6411,,,
180652,1,4/21/2016,VRSK,516270,78.06,202020,6411,,,
180652,1,4/22/2016,VRSK,569791,78.19,202020,6411,,,
180652,1,4/25/2016,VRSK,389319,78.43,202020,6411,,,
180652,1,4/26/2016,VRSK,432275,78.79,202020,6411,,,
180652,1,4/27/2016,VRSK,664990,78.7,202020,6411,,,
180652,1,4/28/2016,VRSK,581637,78.68,202020,6411,,,
180652,1,4/29/2016,VRSK,799929,77.58,202020,6411,,,
180652,1,5/2/2016,VRSK,501647,77.78,202020,6411,,,
180652,1,5/3/2016,VRSK,953446,77.13,202020,6411,,,
180652,1,5/4/2016,VRSK,1007218,77.49,202020,6411,,,
180652,1,5/5/2016,VRSK,733973,77.23,202020,6411,,,
180652,1,5/6/2016,VRSK,674011,77.85,202020,6411,,,
180652,1,5/9/2016,VRSK,512338,77.77,202020,6411,,,
180652,1,5/10/2016,VRSK,411603,78.76,202020,6411,,,
180652,1,5/11/2016,VRSK,490683,77.46,202020,6411,,,
180652,1,5/12/2016,VRSK,580093,77.81,202020,6411,,,
180652,1,5/13/2016,VRSK,563846,77.08,202020,6411,,,
180652,1,5/16/2016,VRSK,527788,77.9,202020,6411,,,
180652,1,5/17/2016,VRSK,477354,76.86,202020,6411,,,
180652,1,5/18/2016,VRSK,853991,76.66,202020,6411,,,
180652,1,5/19/2016,VRSK,649390,76.34,202020,6411,,,
180652,1,5/20/2016,VRSK,1123685,77.04,202020,6411,,,
180652,1,5/23/2016,VRSK,373920,76.99,202020,6411,,,
180652,1,5/24/2016,VRSK,473332,78.79,202020,6411,,,
180652,1,5/25/2016,VRSK,490482,79.18,202020,6411,,,
180652,1,5/26/2016,VRSK,324782,78.98,202020,6411,,,
180652,1,5/27/2016,VRSK,473244,79.26,202020,6411,,,
180652,1,5/31/2016,VRSK,952373,79.39,202020,6411,,,
180652,1,6/1/2016,VRSK,538897,79.44,202020,6411,,,
180652,1,6/2/2016,VRSK,480951,79.98,202020,6411,,,
180652,1,6/3/2016,VRSK,1349671,79.78,202020,6411,,,
180652,1,6/6/2016,VRSK,704011,79.9,202020,6411,,,
180652,1,6/7/2016,VRSK,759060,79.62,202020,6411,,,
180652,1,6/8/2016,VRSK,537299,79.92,202020,6411,,,
180652,1,6/9/2016,VRSK,573098,79.58,202020,6411,,,
180652,1,6/10/2016,VRSK,534372,78.76,202020,6411,,,
180652,1,6/13/2016,VRSK,779219,79.1,202020,6411,,,
180652,1,6/14/2016,VRSK,499647,78.86,202020,6411,,,
180652,1,6/15/2016,VRSK,522847,78.39,202020,6411,,,
180652,1,6/16/2016,VRSK,673607,78.42,202020,6411,,,
180652,1,6/17/2016,VRSK,967236,77.8,202020,6411,,,
180652,1,6/20/2016,VRSK,475722,78.92,202020,6411,,,
180652,1,6/21/2016,VRSK,958288,80.16,202020,6411,,,
180652,1,6/22/2016,VRSK,659802,78.96,202020,6411,,,
180652,1,6/23/2016,VRSK,440715,80.13,202020,6411,,,
180652,1,6/24/2016,VRSK,1596000,77.96,202020,6411,,,
180652,1,6/27/2016,VRSK,730946,76,202020,6411,,,
180652,1,6/28/2016,VRSK,597069,77.47,202020,6411,,,
180652,1,6/29/2016,VRSK,571678,79.16,202020,6411,,,
180652,1,6/30/2016,VRSK,863054,81.08,202020,6411,,,
185102,1,3/1/2016,INCT,0,0.0399,502020,5500,,,
185102,1,3/2/2016,INCT,30002,0.04,502020,5500,,,
185102,1,3/3/2016,INCT,0,0.04,502020,5500,,,
185102,1,3/4/2016,INCT,10003,0.0389,502020,5500,,,
185102,1,3/7/2016,INCT,70903,0.0389,502020,5500,,,
185102,1,3/8/2016,INCT,18718,0.045,502020,5500,,,
185102,1,3/9/2016,INCT,16368,0.04,502020,5500,,,
185102,1,3/10/2016,INCT,10119,0.04,502020,5500,,,
185102,1,3/11/2016,INCT,1210,0.04,502020,5500,,,
185102,1,3/14/2016,INCT,229231,0.038,502020,5500,,,
185102,1,3/15/2016,INCT,750,0.038,502020,5500,,,
185102,1,3/16/2016,INCT,0,0.038,502020,5500,,,
185102,1,3/17/2016,INCT,8750,0.035,502020,5500,,,
185102,1,3/18/2016,INCT,6000,0.035,502020,5500,,,
185102,1,3/21/2016,INCT,6209457,0.046,502020,5500,,,
185102,1,3/22/2016,INCT,1480303,0.0425,502020,5500,,,
185102,1,3/23/2016,INCT,654948,0.0354,502020,5500,,,
185102,1,3/24/2016,INCT,661610,0.0315,502020,5500,,,
185102,1,3/28/2016,INCT,569470,0.031,502020,5500,,,
185102,1,3/29/2016,INCT,3547471,0.0235,502020,5500,,,
185102,1,3/30/2016,INCT,1163342,0.0177,502020,5500,,,
185102,1,3/31/2016,INCT,428107,0.0138,502020,5500,,,
185102,1,4/1/2016,INCT,1381883,0.013,502020,5500,,,
185102,1,4/4/2016,INCT,460335,0.0141,502020,5500,,,
185102,1,4/5/2016,INCT,56100,0.0149,502020,5500,,,
185102,1,4/6/2016,INCT,1573986,0.0143,502020,5500,,,
185102,1,4/7/2016,INCT,35763,0.0135,502020,5500,,,
185102,1,4/8/2016,INCT,23454,0.0135,502020,5500,,,
185102,1,4/11/2016,INCT,17901,0.0135,502020,5500,,,
185102,1,4/12/2016,INCT,192836,0.011,502020,5500,,,
185102,1,4/13/2016,INCT,87296,0.0128,502020,5500,,,
185102,1,4/14/2016,INCT,106117,0.013,502020,5500,,,
185102,1,4/15/2016,INCT,18013,0.0119,502020,5500,,,
185102,1,4/18/2016,INCT,60009,0.0108,502020,5500,,,
185102,1,4/19/2016,INCT,161025,0.0119,502020,5500,,,
185102,1,4/20/2016,INCT,396886,0.0105,502020,5500,,,
185102,1,4/21/2016,INCT,238823,0.0105,502020,5500,,,
185102,1,4/22/2016,INCT,36515,0.011,502020,5500,,,
185102,1,4/25/2016,INCT,30001,0.011,502020,5500,,,
185102,1,4/26/2016,INCT,7501,0.0114,502020,5500,,,
185102,1,4/27/2016,INCT,139888,0.011,502020,5500,,,
185102,1,4/28/2016,INCT,429944,0.0099,502020,5500,,,
185102,1,4/29/2016,INCT,927766,0.0065,502020,5500,,,
185102,1,5/2/2016,INCT,20102,0.0065,502020,5500,,,
185102,1,5/3/2016,INCT,242002,0.0065,502020,5500,,,
185102,1,5/4/2016,INCT,14800,0.0069,502020,5500,,,
185102,1,5/5/2016,INCT,25001,0.0069,502020,5500,,,
185102,1,5/6/2016,INCT,1550217,0.007,502020,5500,,,
185102,1,5/9/2016,INCT,1561262,0.005,502020,5500,,,
185102,1,5/10/2016,INCT,36002,0.006,502020,5500,,,
185102,1,5/11/2016,INCT,522000,0.0065,502020,5500,,,
185102,1,5/12/2016,INCT,50808,0.0065,502020,5500,,,
185102,1,5/13/2016,INCT,969336,0.0055,502020,5500,,,
185102,1,5/16/2016,INCT,459272,0.0055,502020,5500,,,
185102,1,5/17/2016,INCT,535201,0.006,502020,5500,,,
185102,1,5/18/2016,INCT,2697907,0.0035,502020,5500,,,
185102,1,5/19/2016,INCT,250500,0.0039,502020,5500,,,
185102,1,5/20/2016,INCT,1405350,0.0039,502020,5500,,,
185102,1,5/23/2016,INCT,0,0.0039,502020,5500,,,
185102,1,5/24/2016,INCT,167000,0.0043,502020,5500,,,
185102,1,5/25/2016,INCT,364702,0.006,502020,5500,,,
185102,1,5/26/2016,INCT,61982,0.0058,502020,5500,,,
185102,1,5/27/2016,INCT,57651,0.0066,502020,5500,,,
185102,1,5/31/2016,INCT,69549,0.0066,502020,5500,,,
185102,1,6/1/2016,INCT,147117,0.0066,502020,5500,,,
185102,1,6/2/2016,INCT,48986,0.0067,502020,5500,,,
185102,1,6/3/2016,INCT,10468940,0.0021,502020,5500,,,
185102,1,6/6/2016,INCT,11503750,0.0017,502020,5500,,,
185102,1,6/7/2016,INCT,13376000,0.0012,502020,5500,,,
