"","caldt","vwretd","vwretx","ewretd","ewretx","totval","totcnt","usdval","usdcnt","spindx","sprtrn","date"
"6705",20160809,0.000379,0.000342,-0.001242,-0.001314,19612975200,505,19606268700,505,2181.74,0.00039,2016-08-09
"6706",20160810,-0.002326,-0.002725,-0.00272,-0.002933,19559540400,505,19612975200,505,2175.49,-0.002865,2016-08-10
"6707",20160811,0.004847,0.004718,0.007313,0.007101,19651832200,505,19559540400,505,2185.79,0.004735,2016-08-11
"6708",20160812,-0.000708,-0.000761,-0.00088,-0.000946,19636878200,505,19651832200,505,2184.05,-0.000796,2016-08-12
"6709",20160815,0.002835,0.002718,0.005074,0.004968,19690365900,505,19636878200,505,2190.15,0.002793,2016-08-15
"6710",20160816,-0.005339,-0.00551,-0.006146,-0.006212,19581877000,505,19690365900,505,2178.15,-0.005479,2016-08-16
"6711",20160817,0.002046,0.001798,0.001311,0.00117,19617079100,505,19581877000,505,2182.22,0.001869,2016-08-17
"6712",20160818,0.002338,0.002312,0.00514,0.005057,19662434600,505,19617079100,505,2187.02,0.0022,2016-08-18
"6713",20160819,-0.001407,-0.001541,7e-05,1.7e-05,19632432300,505,19662434600,505,2183.87,-0.00144,2016-08-19
"6714",20160822,-0.000531,-0.000548,-0.000852,-0.000883,19621658300,505,19632432300,505,2182.64,-0.000563,2016-08-22
"6715",20160823,0.001901,0.001873,0.003968,0.003905,19658413500,505,19621658300,505,2186.9,0.001952,2016-08-23
"6716",20160824,-0.005186,-0.005262,-0.006743,-0.006837,19555003200,505,19658413500,505,2175.44,-0.00524,2016-08-24
"6717",20160825,-0.001417,-0.001435,-0.000704,-0.000748,19526959200,505,19555003200,505,2172.47,-0.001365,2016-08-25
"6718",20160826,-0.001507,-0.001528,-0.002713,-0.002727,19496934800,505,19526959200,505,2169.04,-0.001579,2016-08-26
"6719",20160829,0.005327,0.005195,0.005848,0.005691,19598214600,505,19496934800,505,2180.38,0.005228,2016-08-29
"6720",20160830,-0.001856,-0.002018,-0.001881,-0.00202,19558672800,505,19598214600,505,2176.12,-0.001954,2016-08-30
"6721",20160831,-0.002113,-0.002297,-0.003663,-0.003864,19491364100,505,19558672800,505,2170.95,-0.002376,2016-08-31
"6722",20160901,6.2e-05,5.1e-05,-0.000988,-0.000993,19492418300,505,19491364100,505,2170.86,-4.1e-05,2016-09-01
"6723",20160902,0.004168,0.004118,0.005355,0.005301,19571825200,505,19492418300,505,2179.98,0.004201,2016-09-02
"6724",20160906,0.003044,0.003023,0.001629,0.001581,19612773900,505,19553476700,505,2186.48,0.002982,2016-09-06
"6725",20160907,4.8e-05,-0.00019,0.002385,0.002101,19588167400,506,19555927600,504,2186.16,-0.000146,2016-09-07
"6726",20160908,-0.002212,-0.002268,-0.001529,-0.001616,19608098500,505,19652663800,505,2181.3,-0.002223,2016-09-08
"6727",20160909,-0.024631,-0.024646,-0.027577,-0.027621,19124673100,505,19608098500,505,2127.81,-0.024522,2016-09-09
"6728",20160912,0.01485,0.014792,0.015577,0.015449,19407556500,505,19124673100,505,2159.04,0.014677,2016-09-12
"6729",20160913,-0.014479,-0.014782,-0.016986,-0.0173,19120695000,505,19407556500,505,2127.02,-0.014831,2016-09-13
"6730",20160914,-0.000556,-0.000624,-0.00206,-0.002142,19108803700,505,19120695000,505,2125.77,-0.000588,2016-09-14
"6731",20160915,0.010268,0.010111,0.010193,0.01008,19302016900,505,19108803700,505,2147.26,0.010109,2016-09-15
"6732",20160916,-0.003711,-0.003721,-0.004219,-0.004246,19230202900,505,19302016900,505,2139.16,-0.003772,2016-09-16
"6733",20160919,-9.6e-05,-0.00011,0.002037,0.00199,19228082000,505,19230202900,505,2139.12,-1.9e-05,2016-09-19
"6734",20160920,0.000339,0.000328,-0.002164,-0.002194,19234390400,505,19228082000,505,2139.76,0.000299,2016-09-20
"6735",20160921,0.010843,0.010829,0.013403,0.013354,19442686400,505,19234390400,505,2163.12,0.010917,2016-09-21
"6736",20160922,0.006607,0.006535,0.007909,0.007784,19569551900,505,19442686400,505,2177.18,0.0065,2016-09-22
"6737",20160923,-0.005616,-0.005616,-0.005429,-0.005429,19455144800,505,19565426700,505,2164.69,-0.005737,2016-09-23
"6738",20160926,-0.008566,-0.008648,-0.007478,-0.007498,19286887300,505,19455144800,505,2146.1,-0.008588,2016-09-26
"6739",20160927,0.006602,0.006555,0.004799,0.004762,19413319700,505,19286887300,505,2159.93,0.006444,2016-09-27
"6740",20160928,0.005421,0.0052,0.007612,0.0073,19514260900,505,19413319700,505,2171.37,0.005296,2016-09-28
"6741",20160929,-0.009336,-0.009371,-0.008932,-0.008993,19331388100,505,19514260900,505,2151.13,-0.009321,2016-09-29
"6742",20160930,0.00802,0.008015,0.0085,0.008486,19493888200,505,19331388100,505,2168.27,0.007968,2016-09-30
"6743",20161003,-0.003092,-0.003214,-0.003231,-0.003305,19429985500,507,19496183600,507,2161.2,-0.003261,2016-10-03
"6744",20161004,-0.004863,-0.004953,-0.006385,-0.006412,19330081700,505,19426450700,505,2150.49,-0.004956,2016-10-04
"6745",20161005,0.00464,0.004242,0.005793,0.005619,19412086800,505,19330081700,505,2159.73,0.004297,2016-10-05
"6746",20161006,0.000282,0.000256,0.000472,0.000424,19417062500,505,19412086800,505,2160.77,0.000482,2016-10-06
"6747",20161007,-0.003269,-0.003311,-0.005437,-0.005462,19352769500,505,19417062500,505,2153.74,-0.003253,2016-10-07
"6748",20161010,0.004571,0.004571,0.00462,0.00462,19441240100,505,19352769500,505,2163.66,0.004606,2016-10-10
"6749",20161011,-0.012473,-0.01248,-0.01481,-0.014818,19198617900,505,19441240100,505,2136.73,-0.012447,2016-10-11
"6750",20161012,0.001211,0.001128,0.001501,0.001428,19220416000,505,19198617900,505,2139.18,0.001147,2016-10-12
"6751",20161013,-0.002939,-0.002974,-0.003552,-0.003579,19163289700,505,19220416000,505,2132.55,-0.003099,2016-10-13
"6752",20161014,0.000234,0.000233,-0.00072,-0.000721,19160874900,505,19163289700,505,2132.98,0.000202,2016-10-14
"6753",20161017,-0.003031,-0.003057,-0.003587,-0.003608,19102278500,505,19160874900,505,2126.5,-0.003038,2016-10-17
"6754",20161018,0.00619,0.00619,0.007137,0.007137,19220552700,505,19102278500,505,2139.6,0.00616,2016-10-18
"6755",20161019,0.002284,0.002144,0.004758,0.004703,19261926700,505,19220552700,505,2144.29,0.002192,2016-10-19
"6756",20161020,-0.001259,-0.001395,-0.001178,-0.001394,19235150000,505,19261926700,505,2141.34,-0.001376,2016-10-20
"6757",20161021,0.000169,0.000165,-0.001013,-0.001029,19238214500,505,19235150000,505,2141.16,-8.4e-05,2016-10-21
"6758",20161024,0.004968,0.004962,0.003195,0.003182,19333377400,505,19238214500,505,2151.33,0.00475,2016-10-24
"6759",20161025,-0.003734,-0.003764,-0.006582,-0.006607,19260517700,505,19333377400,505,2143.16,-0.003798,2016-10-25
"6760",20161026,-0.001806,-0.001819,-0.000465,-0.000491,19225346400,505,19260517700,505,2139.43,-0.00174,2016-10-26
"6761",20161027,-0.002978,-0.003019,-0.005834,-0.005922,19166577800,505,19225346400,505,2133.04,-0.002987,2016-10-27
"6762",20161028,-0.003027,-0.003083,-4.1e-05,-0.000171,19109160000,505,19166577800,505,2126.41,-0.003108,2016-10-28
"6763",20161031,1.7e-05,1.3e-05,0.001631,0.001622,19098854900,506,19109435900,506,2126.15,-0.000122,2016-10-31
"6764",20161101,-0.006804,-0.006814,-0.007968,-0.007988,18967986400,508,19107942100,508,2111.72,-0.006787,2016-11-01
"6765",20161102,-0.006457,-0.006591,-0.007624,-0.007705,18827400300,505,18952359900,505,2097.94,-0.006525,2016-11-02
"6766",20161103,-0.004079,-0.00443,-0.003055,-0.003215,18743896100,505,18827400300,505,2088.66,-0.004423,2016-11-03
"6767",20161104,-0.001766,-0.001791,0.000109,6.5e-05,18710313000,505,18743896100,505,2085.18,-0.001666,2016-11-04
"6768",20161107,0.022186,0.022177,0.02195,0.021925,19125253300,505,18710313000,505,2131.52,0.022224,2016-11-07
"6769",20161108,0.004279,0.003796,0.003382,0.003091,19197850000,505,19125253300,505,2139.56,0.003772,2016-11-08
"6770",20161109,0.010919,0.010852,0.012447,0.012336,19406175900,505,19197850000,505,2163.26,0.011077,2016-11-09
"6771",20161110,0.001676,0.001581,0.006519,0.006376,19432756100,506,19406494300,506,2167.48,0.001951,2016-11-10
"6772",20161111,-0.001388,-0.001388,-0.000313,-0.000313,19405304700,505,19432452800,505,2164.45,-0.001398,2016-11-11
"6773",20161114,-7.8e-05,-0.000217,0.008004,0.007844,19401037200,505,19405304700,505,2164.2,-0.000116,2016-11-14
"6774",20161115,0.007828,0.007593,0.007684,0.007577,19548357600,505,19401037200,505,2180.39,0.007481,2016-11-15
"6775",20161116,-0.001269,-0.001541,-0.003763,-0.00394,19518239700,505,19548357600,505,2176.94,-0.001582,2016-11-16
"6776",20161117,0.004581,0.004522,0.005045,0.004922,19606369600,505,19518239700,505,2187.12,0.004676,2016-11-17
"6777",20161118,-0.00234,-0.002494,-0.002842,-0.002925,19557782100,505,19606369600,505,2181.9,-0.002387,2016-11-18
"6778",20161121,0.007546,0.00753,0.00812,0.008083,19705113700,505,19557782100,505,2198.18,0.007461,2016-11-21
"6779",20161122,0.002337,0.002289,0.002888,0.002822,19750227100,505,19705113700,505,2202.94,0.002165,2016-11-22
"6780",20161123,0.000806,0.000773,0.00265,0.002554,19765499400,505,19750227100,505,2204.72,0.000808,2016-11-23
"6781",20161125,0.003954,0.003931,0.003461,0.003432,19843138400,505,19765499400,505,2213.35,0.003914,2016-11-25
"6782",20161128,-0.00509,-0.005213,-0.005944,-0.006067,19739309300,505,19843138400,505,2201.72,-0.005254,2016-11-28
"6783",20161129,0.001574,0.001333,0.000297,0.000121,19765620100,505,19739309300,505,2204.66,0.001335,2016-11-29
"6784",20161130,-0.002682,-0.00291,-0.000351,-0.000528,19675340900,505,19765620100,505,2198.81,-0.002653,2016-11-30
"6785",20161201,-0.003684,-0.003721,-0.003913,-0.003971,19602118100,505,19675340900,505,2191.08,-0.003516,2016-12-01
"6786",20161202,0.000426,0.000426,0.001035,0.001035,19618750100,505,19606317800,505,2191.95,0.000397,2016-12-02
"6787",20161205,0.005921,0.005821,0.007943,0.007836,19733104100,505,19618750100,505,2204.71,0.005821,2016-12-05
"6788",20161206,0.003436,0.00341,0.004338,0.004309,19800393200,505,19733104100,505,2212.23,0.003411,2016-12-06
"6789",20161207,0.013385,0.013151,0.014238,0.013999,20060875000,505,19800393200,505,2241.35,0.013163,2016-12-07
"6790",20161208,0.002241,0.002119,0.004592,0.004528,20103317500,505,20060875000,505,2246.19,0.002159,2016-12-08
"6791",20161209,0.005862,0.005854,0.00267,0.002654,20221009700,505,20103317500,505,2259.53,0.005939,2016-12-09
"6792",20161212,-0.001109,-0.001166,-0.004477,-0.004563,20197555500,505,20221009700,505,2256.96,-0.001137,2016-12-12
"6793",20161213,0.006688,0.006517,0.004433,0.004139,20329179200,505,20197555500,505,2271.72,0.00654,2016-12-13
"6794",20161214,-0.008034,-0.008099,-0.010864,-0.010964,20164532200,505,20329179200,505,2253.28,-0.008117,2016-12-14
"6795",20161215,0.00383,0.003785,0.003084,0.00297,20240849600,505,20164532200,505,2262.03,0.003883,2016-12-15
"6796",20161216,-0.001763,-0.001789,-0.001961,-0.002025,20204631700,505,20240849600,505,2258.07,-0.001751,2016-12-16
"6797",20161219,0.002005,0.00198,0.00136,0.001274,20244726400,505,20204631700,505,2262.53,0.001975,2016-12-19
"6798",20161220,0.003783,0.003644,0.003532,0.003492,20318505500,505,20244726400,505,2270.76,0.003638,2016-12-20
"6799",20161221,-0.002423,-0.002457,-0.002324,-0.002348,20268589200,505,20318505500,505,2265.18,-0.002457,2016-12-21
"6800",20161222,-0.001929,-0.002063,-0.00397,-0.004037,20226774500,505,20268589200,505,2260.96,-0.001863,2016-12-22
"6801",20161223,0.001354,0.001259,0.002096,0.002006,20252122700,505,20226774500,505,2263.79,0.001252,2016-12-23
"6802",20161227,0.002297,0.002288,0.003194,0.003179,20298459000,505,20252122700,505,2268.88,0.002248,2016-12-27
"6803",20161228,-0.008145,-0.008319,-0.010167,-0.010421,20129600800,505,20298459000,505,2249.92,-0.008357,2016-12-28
"6804",20161229,-0.000246,-0.000295,0.000511,0.000389,20123661300,505,20129600800,505,2249.26,-0.000293,2016-12-29
"6805",20161230,-0.004634,-0.004682,-0.003753,-0.003791,20013228000,505,20123661300,505,2238.83,-0.004637,2016-12-30
"6806",20170103,0.008524,0.008494,0.008881,0.008873,20181757900,505,20013228000,505,2257.83,0.008487,2017-01-03
"6807",20170104,0.006017,0.005796,0.010369,0.010284,20298730600,505,20181757900,505,2270.75,0.005722,2017-01-04
"6808",20170105,-0.000701,-0.000715,-0.003025,-0.003033,20274142800,505,20285839600,505,2269,-0.000771,2017-01-05
"6809",20170106,0.003721,0.003425,0.002709,0.002595,20343574100,505,20274142800,505,2276.98,0.003517,2017-01-06
"6810",20170109,-0.003469,-0.003475,-0.005722,-0.005733,20272884100,505,20343574100,505,2268.9,-0.003549,2017-01-09
"6811",20170110,-1.3e-05,-2e-05,0.001324,0.001317,20272485900,505,20272884100,505,2268.9,0,2017-01-10
"6812",20170111,0.002982,0.002894,0.003022,0.002929,20331153900,505,20272485900,505,2275.32,0.00283,2017-01-11
"6813",20170112,-0.002043,-0.002066,-0.00184,-0.001862,20289156900,505,20331153900,505,2270.44,-0.002145,2017-01-12
"6814",20170113,0.001778,0.001778,0.001841,0.001841,20325300300,505,20289156900,505,2274.64,0.00185,2017-01-13
"6815",20170117,-0.002746,-0.002746,-0.002091,-0.002091,20277901800,505,20317208900,504,2267.89,-0.002968,2017-01-17
"6816",20170118,0.001894,0.001726,0.0027,0.002614,20313057600,505,20277901800,505,2271.89,0.001764,2017-01-18
"6817",20170119,-0.003551,-0.003569,-0.005031,-0.005046,20240553000,505,20313057600,505,2263.69,-0.003609,2017-01-19
"6818",20170120,0.003397,0.00337,0.003734,0.003722,20306864400,505,20240553000,505,2271.31,0.003366,2017-01-20
"6819",20170123,-0.002582,-0.002611,-0.003049,-0.003082,20253803500,505,20306864400,505,2265.2,-0.00269,2017-01-23
"6820",20170124,0.00661,0.006609,0.009807,0.009805,20387662000,505,20253803500,505,2280.07,0.006565,2017-01-24
"6821",20170125,0.007907,0.007903,0.007606,0.007587,20548943600,505,20387662000,505,2298.37,0.008026,2017-01-25
"6822",20170126,-0.00068,-0.000699,-0.002678,-0.002732,20534844400,505,20548943600,505,2296.68,-0.000735,2017-01-26
"6823",20170127,-0.000971,-0.001027,-0.002615,-0.002662,20515059200,505,20534844400,505,2294.69,-0.000866,2017-01-27
"6824",20170130,-0.005914,-0.005962,-0.005953,-0.006082,20391890700,505,20515059200,505,2280.9,-0.00601,2017-01-30
"6825",20170131,-0.00082,-0.000826,0.000933,0.00092,20371809800,505,20391890700,505,2278.87,-0.00089,2017-01-31
"6826",20170201,0.000408,0.000183,-0.002388,-0.002495,20372706100,505,20371809800,505,2279.55,0.000298,2017-02-01
"6827",20170202,0.000709,0.00065,0.001991,0.001939,20386016800,506,20377504600,506,2280.85,0.00057,2017-02-02
"6828",20170203,0.007206,0.007119,0.007439,0.007365,20526208000,505,20381161100,505,2297.42,0.007265,2017-02-03
"6829",20170206,-0.002143,-0.002147,-0.003001,-0.003012,20482042800,505,20526208000,505,2292.56,-0.002115,2017-02-06
"6830",20170207,0.000334,0.000291,-0.001496,-0.001552,20487050900,505,20482042800,505,2293.08,0.000227,2017-02-07
"6831",20170208,0.001084,0.000767,0.002356,0.002211,20503073400,505,20487050900,505,2294.67,0.000693,2017-02-08
"6832",20170209,0.005981,0.005806,0.00716,0.007072,20621798200,505,20503073400,505,2307.87,0.005752,2017-02-09
"6833",20170210,0.003575,0.003515,0.005249,0.00517,20694349100,505,20621798200,505,2316.1,0.003566,2017-02-10
"6834",20170213,0.005383,0.005132,0.004108,0.003857,20800597700,505,20694349100,505,2328.25,0.005246,2017-02-13
"6835",20170214,0.004298,0.004022,0.003331,0.003193,20884437600,505,20800597700,505,2337.58,0.004007,2017-02-14
"6836",20170215,0.005146,0.005001,0.004796,0.004626,20988972100,505,20884437600,505,2349.25,0.004992,2017-02-15
"6837",20170216,-0.000909,-0.001009,-0.002596,-0.002737,20967469600,505,20988972100,505,2347.22,-0.000864,2017-02-16
"6838",20170217,0.002005,0.001984,0.002228,0.002209,21008930500,505,20967469600,505,2351.16,0.001679,2017-02-17
"6839",20170221,0.006131,0.00613,0.00694,0.006931,21137945800,505,21008930500,505,2365.38,0.006048,2017-02-21
"6840",20170222,-0.001011,-0.001103,-0.002797,-0.002938,21114668900,505,21137945800,505,2362.82,-0.001082,2017-02-22
"6841",20170223,0.000395,0.000281,-0.001733,-0.001782,21120887700,505,21114668900,505,2363.81,0.000419,2017-02-23
"6842",20170224,0.001748,0.001517,0.002723,0.002557,21153048400,505,21120887700,505,2367.34,0.001493,2017-02-24
"6843",20170227,0.00103,0.000886,0.001941,0.001777,21155808300,505,21124479100,504,2369.75,0.001018,2017-02-27
"6844",20170228,-0.002684,-0.002715,-0.005014,-0.005074,21074513100,505,21181192700,505,2363.64,-0.002578,2017-02-28
"6845",20170301,0.013612,0.013418,0.012355,0.012148,21361341700,505,21078314900,505,2395.96,0.013674,2017-03-01
"6846",20170302,-0.00567,-0.005755,-0.006481,-0.006584,21242768900,505,21365645200,505,2381.92,-0.00586,2017-03-02
"6847",20170303,0.000452,0.000424,-0.000483,-0.00053,21251705800,505,21242768900,505,2383.12,0.000504,2017-03-03
"6848",20170306,-0.003245,-0.003265,-0.004568,-0.004619,21182322700,505,21251705800,505,2375.31,-0.003277,2017-03-06
"6849",20170307,-0.002858,-0.002922,-0.004815,-0.004851,21118531800,505,21182322700,505,2368.39,-0.002913,2017-03-07
"6850",20170308,-0.001883,-0.002221,-0.002579,-0.002908,21071606900,505,21118531800,505,2362.98,-0.002284,2017-03-08
"6851",20170309,0.000825,0.000814,-0.000796,-0.000817,21088768700,505,21071606900,505,2364.87,8e-04,2017-03-09
"6852",20170310,0.003283,0.003264,0.003897,0.003825,21162534200,505,21088768700,505,2372.6,0.003269,2017-03-10
"6853",20170313,0.000669,0.000341,0.001683,0.00123,21160355100,505,21153192900,504,2373.47,0.000367,2017-03-13
"6854",20170314,-0.003223,-0.003267,-0.004421,-0.004458,21093577500,505,21160355100,504,2365.45,-0.003379,2017-03-14
"6855",20170315,0.008363,0.00833,0.0113,0.011219,21269292200,505,21093577500,504,2385.26,0.008375,2017-03-15
"6856",20170316,-0.001362,-0.001398,-0.002216,-0.002271,21250046800,505,21279864700,505,2381.38,-0.001627,2017-03-16
"6857",20170317,-0.001342,-0.001347,-0.000167,-0.000173,21221449600,505,21250046800,505,2378.25,-0.001314,2017-03-17
"6858",20170320,-0.002016,-0.002045,-0.002945,-0.003011,21202031200,505,21246192900,505,2373.47,-0.00201,2017-03-20
"6859",20170321,-0.012262,-0.012348,-0.013512,-0.013549,20942589300,505,21202031200,505,2344.02,-0.012408,2017-03-21
"6860",20170322,0.001926,0.001893,0.002228,0.002181,20982227900,505,20942589300,505,2348.45,0.00189,2017-03-22
"6861",20170323,-0.001041,-0.001053,0.000296,0.000271,20960159700,505,20982227900,505,2345.96,-0.00106,2017-03-23
"6862",20170324,-0.000811,-0.000811,-0.000352,-0.000352,20943245000,505,20960159700,505,2343.98,-0.000844,2017-03-24
"6863",20170327,-0.000943,-0.000943,-0.001043,-0.001043,20923517500,505,20943245000,505,2341.59,-0.00102,2017-03-27
"6864",20170328,0.007258,0.007247,0.008387,0.008375,21074987700,505,20923517500,505,2358.57,0.007251,2017-03-28
"6865",20170329,0.001449,0.001246,0.003169,0.002877,21101306000,505,21074987700,505,2361.13,0.001085,2017-03-29
"6866",20170330,0.002962,0.002928,0.002394,0.002333,21163094200,505,21101306000,505,2368.06,0.002935,2017-03-30
"6867",20170331,-0.002145,-0.002147,-0.000875,-0.00088,21090060200,505,21163094200,505,2362.72,-0.002255,2017-03-31
"6868",20170403,-0.001601,-0.00165,-0.004064,-0.004131,21045644600,505,21090060200,505,2358.84,-0.001642,2017-04-03
"6869",20170404,0.000741,0.000585,-0.000977,-0.001009,21073308300,505,21060987400,505,2360.16,0.00056,2017-04-04
"6870",20170405,-0.002921,-0.003023,-0.002944,-0.003032,21014926400,505,21078417200,505,2352.95,-0.003055,2017-04-05
"6871",20170406,0.002122,0.001836,0.005367,0.00525,21053514900,505,21014926400,505,2357.49,0.001929,2017-04-06
"6872",20170407,-0.000729,-0.000732,-0.001106,-0.001113,21038112100,505,21053514900,505,2355.54,-0.000827,2017-04-07
"6873",20170410,0.000785,0.00072,0.002445,0.002404,21053251900,505,21038112100,505,2357.16,0.000688,2017-04-10
"6874",20170411,-0.001251,-0.001392,-2.3e-05,-0.000153,21023942900,505,21053251900,505,2353.78,-0.001434,2017-04-11
"6875",20170412,-0.003692,-0.003706,-0.006096,-0.006112,20946191100,505,21023942900,505,2344.93,-0.00376,2017-04-12
